year,month,day,noaa_ar_no,central_meridian_dist,latitude,carrington_longitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
2016,6,15,12553,-18,-7,226,290,Hhx,4,1,Alpha,,
2016,6,15,12554,72,8,316,100,Dso,6,5,Beta,,
2016,6,16,12553,-6,-7,225,300,Hhx,3,1,Alpha,,
2016,6,16,12554,85,8,316,50,Hsx,2,1,Alpha,,
2016,6,17,12553,9,-7,225,310,Hhx,4,2,Alpha,,
2016,6,17,12555,57,-9,273,30,Cao,4,4,Beta,,
2016,6,18,12553,22,-7,226,300,Hhx,4,1,Alpha,,
2016,6,18,12555,70,-9,274,80,Cao,5,4,Beta,,
2016,6,18,12556,-72,5,132,30,Hsx,1,1,Alpha,,
2016,6,19,12553,36,-7,227,250,Hhx,4,1,Alpha,,
2016,6,19,12555,83,-9,274,20,Bxo,6,3,Beta,,
2016,6,19,12556,-57,5,134,30,Hsx,1,1,Alpha,,
2016,6,19,12557,-7,10,184,10,Axx,1,1,Alpha,,
2016,6,20,12553,49,-7,227,260,Hhx,4,1,Alpha,,
2016,6,20,12556,-43,6,135,30,Hsx,2,1,Alpha,,
2016,6,20,12557,7,9,185,10,Axx,1,1,Alpha,,
2016,6,20,12558,37,13,215,30,Cso,5,5,Beta,,
2016,6,21,12553,63,-6,228,250,Hhx,3,1,Alpha,,
2016,6,21,12556,-29,6,136,40,Hax,1,1,Alpha,,
2016,6,21,12558,50,13,215,20,Cao,4,3,Beta,,
2016,6,21,12557,21,9,186,,None,,,Plage,,
2016,6,22,12553,77,-7,229,190,Hsx,2,1,Alpha,,
2016,6,22,12556,-16,6,136,10,Hax,1,1,Alpha,,
2016,6,22,12557,35,9,187,,None,,,Plage,,
2016,6,22,12558,64,13,216,,None,,,Plage,,
2016,6,23,12553,90,-6,228,150,Hsx,2,1,Alpha,,
2016,6,23,12556,-3,5,135,10,Hsx,1,1,Alpha,,
2016,6,23,12557,49,9,187,,None,,,Plage,,
2016,6,23,12558,78,13,216,,None,,,Plage,,
2016,6,24,12556,12,5,137,,None,,,Plage,,
2016,6,24,12557,63,9,188,,None,,,Plage,,
2016,6,25,12556,27,5,139,,None,,,Plage,,
2016,6,25,12557,77,9,189,,None,,,Plage,,
2016,6,26,12556,42,5,141,,None,,,Plage,,
2016,6,27,12556,57,5,142,,None,,,Plage,,
2016,6,28,12556,72,5,144,,None,,,Plage,,
2016,7,6,12559,20,10,346,10,Bxo,2,2,Beta,,
2016,7,6,12560,-55,-8,270,10,Axx,1,1,Alpha,,
2016,7,7,12560,-42,-8,270,10,Axx,1,1,Alpha,,
2016,7,7,12559,34,10,347,,None,,,Plage,,
2016,7,8,12561,45,-16,344,30,Cro,6,4,Beta,,
2016,7,8,12562,-74,-5,225,30,Hsx,1,1,Alpha,,
2016,7,8,12559,48,10,348,,None,,,Plage,,
2016,7,8,12560,-28,-8,272,,None,,,Plage,,
2016,7,9,12561,59,-16,345,20,Cro,5,5,Beta,,
2016,7,9,12562,-59,-6,227,50,Cao,5,5,Beta,,
2016,7,9,12563,-56,19,230,10,Bxo,4,4,Beta,,
2016,7,9,12564,-79,10,207,40,Hsx,1,1,Alpha,,
2016,7,9,12559,62,10,348,,None,,,Plage,,
2016,7,9,12560,-14,-8,272,,None,,,Plage,,
2016,7,10,12561,72,-16,345,10,Bxo,6,3,Beta,,
2016,7,10,12562,-46,-6,227,60,Cai,6,8,Beta,,
2016,7,10,12563,-42,19,231,20,Cro,5,6,Beta,,
2016,7,10,12564,-63,9,210,80,Cao,5,6,Beta,,
2016,7,10,12559,76,10,349,,None,,,Plage,,
2016,7,10,12560,0,-8,273,,None,,,Plage,,
2016,7,11,12562,-33,-5,227,50,Cao,3,5,Beta,,
2016,7,11,12563,-32,19,228,20,Bxo,8,4,Beta,,
2016,7,11,12564,-51,9,209,120,Dai,8,7,Beta-Gamma,,
2016,7,11,12559,90,10,350,,None,,,Plage,,
2016,7,11,12560,14,-8,274,,None,,,Plage,,
2016,7,11,12561,85,-16,345,,None,,,Plage,,
2016,7,12,12562,-19,-6,226,30,Cri,4,7,Beta,,
2016,7,12,12563,-19,19,227,20,Bxo,8,6,Beta,,
2016,7,12,12564,-38,9,207,70,Dao,9,8,Beta,,
2016,7,12,12565,-71,4,175,120,Hsx,5,1,Alpha,,
2016,7,12,12560,28,-8,275,,None,,,Plage,,
2016,7,13,12562,-5,-6,229,50,Hax,4,8,Alpha,,
2016,7,13,12563,-5,19,229,20,Bxo,8,6,Beta,,
2016,7,13,12564,-24,9,210,60,Hax,3,8,Alpha,,
2016,7,13,12565,-58,4,174,170,Hkx,3,1,Alpha,,
2016,7,13,12560,42,-8,276,,None,,,Plage,,
2016,7,14,12562,9,-6,229,30,Hrx,4,5,Alpha,,
2016,7,14,12563,9,19,228,10,Bxo,6,2,Beta,,
2016,7,14,12564,-10,9,210,30,Cro,3,6,Beta,,
2016,7,14,12565,-44,4,176,170,Hax,4,1,Alpha,,
2016,7,14,12560,56,-8,276,,None,,,Plage,,
2016,7,15,12562,20,-6,227,10,Axx,4,4,Alpha,,
2016,7,15,12563,18,20,225,10,Axx,1,2,Alpha,,
2016,7,15,12564,4,9,211,10,Axx,5,5,Alpha,,
2016,7,15,12565,-33,4,174,220,Cao,5,3,Beta,,
2016,7,15,12560,70,-8,277,,None,,,Plage,,
2016,7,16,12562,35,-6,229,10,Axx,3,3,Alpha,,
2016,7,16,12565,-18,5,176,290,Cho,4,4,Beta,,
2016,7,16,12566,-15,10,179,0,Axx,0,1,Alpha,,
2016,7,16,12567,-28,5,166,190,Dac,6,13,Beta-Gamma-Delta,,
2016,7,16,12568,-39,-15,155,20,Dro,3,2,Beta,,
2016,7,16,12560,84,-8,278,,None,,,Plage,,
2016,7,16,12563,32,20,226,,None,,,Plage,,
2016,7,16,12564,18,9,212,,None,,,Plage,,
2016,7,17,12565,-6,4,175,320,Dho,6,5,Beta,,
2016,7,17,12567,-15,4,166,200,Dsc,8,10,Beta-Gamma,,
2016,7,17,12568,-24,-16,157,10,Bxo,3,2,Beta,,
2016,7,17,12562,48,-6,229,,None,,,Plage,,
2016,7,17,12563,46,20,227,,None,,,Plage,,
2016,7,17,12564,32,9,213,,None,,,Plage,,
2016,7,17,12566,-1,10,180,,None,,,Plage,,
2016,7,18,12565,8,5,175,350,Cko,6,6,Beta,,
2016,7,18,12567,-2,5,165,330,Dhi,8,14,Beta-Gamma,,
2016,7,18,12568,-10,-13,157,0,Axx,0,1,Alpha,,
2016,7,18,12562,61,-6,228,,None,,,Plage,,
2016,7,18,12563,60,20,227,,None,,,Plage,,
2016,7,18,12564,46,9,213,,None,,,Plage,,
2016,7,18,12566,13,10,180,,None,,,Plage,,
2016,7,20,12565,35,6,176,300,Cko,5,8,Beta,,
2016,7,20,12567,24,5,165,390,Dki,7,14,Beta-Gamma,,
2016,7,20,12569,-15,15,126,30,Cso,6,6,Beta,,
2016,7,20,12562,89,-6,230,,None,,,Plage,,
2016,7,20,12563,88,20,229,,None,,,Plage,,
2016,7,20,12564,74,9,215,,None,,,Plage,,
2016,7,20,12566,37,11,178,,None,,,Plage,,
2016,7,20,12568,18,-13,159,,None,,,Plage,,
2016,7,21,12565,48,4,176,310,Cko,5,8,Beta,,
2016,7,21,12567,37,5,165,510,Dki,7,16,Beta,,
2016,7,21,12569,0,15,127,30,Hrx,3,2,Alpha,,
2016,7,21,12564,88,9,216,,None,,,Plage,,
2016,7,21,12566,51,11,179,,None,,,Plage,,
2016,7,21,12568,32,-13,160,,None,,,Plage,,
2016,7,22,12565,62,3,176,250,Hkx,7,5,Alpha,,
2016,7,22,12567,52,5,166,380,Dki,9,12,Beta-Gamma,,
2016,7,22,12569,15,16,129,10,Axx,3,2,Alpha,,
2016,7,22,12566,65,11,179,,None,,,Plage,,
2016,7,22,12568,46,-13,160,,None,,,Plage,,
2016,7,23,12565,75,4,176,250,Hkx,4,4,Alpha,,
2016,7,23,12567,66,6,167,330,Dko,8,12,Beta,,
2016,7,23,12566,79,11,180,,None,,,Plage,,
2016,7,23,12568,60,-13,161,,None,,,Plage,,
2016,7,23,12569,29,16,130,,None,,,Plage,,
2016,7,24,12565,90,3,178,250,Hkx,3,4,Alpha,,
2016,7,24,12567,80,5,168,210,Dao,8,10,Beta,,
2016,7,24,12568,74,-13,162,,None,,,Plage,,
2016,7,24,12569,43,16,131,,None,,,Plage,,
2016,7,25,12567,92,5,167,150,Dao,6,6,Beta,,
2016,7,25,12568,88,-13,163,,None,,,Plage,,
2016,7,25,12569,57,16,132,,None,,,Plage,,
2016,7,26,12569,71,16,132,,None,,,Plage,,
2016,7,27,12569,85,16,133,,None,,,Plage,,
2016,7,28,12569,99,16,134,,None,,,Plage,,
2016,7,29,12570,-66,11,316,10,Bxo,2,3,Beta,,
2016,7,30,12570,-52,10,317,10,Bxo,5,3,Beta,,
2016,7,31,12570,-40,11,315,10,Bxo,4,3,Beta,,
2016,8,1,12570,-24,10,318,10,Axx,1,2,Alpha,,
2016,8,2,12570,-13,10,314,10,Axx,2,3,Alpha,,
2016,8,3,12570,1,10,316,10,Axx,1,1,Alpha,,
2016,8,4,12570,15,10,318,,None,,,Plage,,
2016,8,5,12570,32,15,321,10,Bxo,2,3,Beta,,
2016,8,5,12571,-22,14,266,10,Bxo,3,4,Beta,,
2016,8,6,12571,-9,13,266,20,Dro,4,7,Beta,,
2016,8,6,12572,46,13,321,60,Dao,5,9,Beta,,
2016,8,6,12570,43,10,319,,None,,,Plage,,
2016,8,7,12571,4,12,266,40,Dao,5,8,Beta,,
2016,8,7,12572,59,13,321,80,Dao,8,5,Beta,,
2016,8,7,12570,57,10,320,,None,,,Plage,,
2016,8,8,12571,19,12,268,150,Dai,8,12,Beta-Gamma,,
2016,8,8,12572,72,13,322,110,Dao,9,7,Beta,,
2016,8,8,12573,-71,4,179,60,Dso,5,2,Beta,,
2016,8,8,12574,-72,8,178,60,Dso,4,2,Beta,,
2016,8,8,12570,71,10,321,,None,,,Plage,,
2016,8,9,12571,32,13,268,200,Dac,7,16,Beta-Gamma,,
2016,8,9,12572,85,15,321,110,Cso,6,5,Beta,,
2016,8,9,12573,-62,4,173,90,Cso,7,5,Beta,,
2016,8,9,12574,-65,6,170,20,Bxo,3,2,Beta,,14
2016,8,9,12575,-66,16,170,30,Cso,5,2,Beta,,
2016,8,9,12576,-74,-11,162,40,Hsx,1,1,Alpha,,
2016,8,9,12570,85,10,321,,None,,,Plage,,
2016,8,10,12571,46,13,268,110,Dac,6,8,Beta-Gamma,,
2016,8,10,12574,-49,5,173,290,Dho,9,6,Beta,,
2016,8,10,12575,-52,16,170,50,Cso,6,2,Beta,,
2016,8,10,12576,-60,-11,163,40,Hsx,1,1,Alpha,,
2016,8,11,12571,60,12,270,70,Cao,7,5,Beta,,
2016,8,11,12574,-35,5,175,240,Cao,12,6,Beta,,
2016,8,11,12575,-37,15,173,10,Hrx,1,1,Alpha,,
2016,8,11,12576,-50,-15,160,140,Hsx,5,2,Alpha,,
2016,8,12,12571,75,12,272,20,Hrx,1,2,Alpha,,
2016,8,12,12574,-21,4,176,240,Cao,7,7,Beta,,
2016,8,12,12575,-22,14,175,10,Hrx,1,2,Alpha,,
2016,8,12,12576,-35,-13,162,140,Hsx,3,2,Alpha,,
2016,8,12,12577,-33,3,164,20,Cro,4,4,Beta,,
2016,8,13,12571,89,12,273,20,Hrx,1,3,Alpha,,
2016,8,13,12574,-7,4,177,200,Cao,5,4,Beta,,
2016,8,13,12575,-8,14,176,10,Axx,2,2,Alpha,,
2016,8,13,12576,-21,-13,162,140,Hsx,3,2,Alpha,,
2016,8,13,12577,-19,3,164,130,Dso,5,10,Beta,,
2016,8,14,12574,4,5,174,160,Cao,5,6,Beta,,
2016,8,14,12575,4,14,174,10,Axx,1,2,Alpha,,
2016,8,14,12576,-10,-12,160,130,Hsx,3,2,Alpha,,
2016,8,14,12577,-7,4,165,90,Dao,5,8,Beta,,
2016,8,15,12574,17,5,174,170,Cso,7,7,Beta,,
2016,8,15,12576,3,-12,160,100,Hsx,3,2,Alpha,,
2016,8,15,12577,7,4,164,80,Dao,5,7,Beta,,
2016,8,15,12575,18,14,175,,None,,,Plage,,
2016,8,16,12574,30,5,174,120,Cso,7,7,Beta,,
2016,8,16,12575,27,14,171,10,Bxo,3,3,Beta,,
2016,8,16,12576,17,-12,161,100,Hax,3,2,Alpha,,
2016,8,16,12577,21,4,165,30,Cro,6,4,Beta,,
2016,8,16,12578,-61,8,83,30,Cro,3,2,Beta,,
2016,8,17,12574,43,5,174,110,Hsx,4,4,Alpha,,
2016,8,17,12575,40,14,171,10,Bxo,5,3,Beta,,
2016,8,17,12576,29,-12,160,70,Hax,3,3,Alpha,,
2016,8,17,12577,34,4,165,10,Bxo,5,3,Beta,,
2016,8,17,12578,-49,8,82,20,Bxo,3,3,Beta,,
2016,8,18,12574,58,5,175,100,Hsx,4,3,Alpha,,
2016,8,18,12576,43,-12,160,60,Hax,2,3,Alpha,,
2016,8,18,12577,50,4,167,10,Axx,0,1,Alpha,,
2016,8,18,12578,-33,9,84,10,Axx,2,2,Alpha,,
2016,8,18,12575,56,14,173,,None,,,Plage,,
2016,8,19,12574,71,6,175,90,Hsx,5,2,Alpha,,
2016,8,19,12576,56,-12,160,50,Hax,3,3,Alpha,,
2016,8,19,12578,-20,9,84,20,Cro,4,4,Beta,,
2016,8,19,12575,70,14,174,,None,,,Plage,,
2016,8,19,12577,65,4,169,,None,,,Plage,,
2016,8,20,12574,84,6,175,70,Hsx,4,2,Alpha,,
2016,8,20,12576,69,-11,160,40,Hax,2,2,Alpha,,
2016,8,20,12578,-7,9,84,20,Cro,2,3,Beta,,
2016,8,20,12575,84,14,175,,None,,,Plage,,
2016,8,20,12577,80,4,171,,None,,,Plage,,
2016,8,21,12578,7,9,85,10,Axx,1,2,Alpha,,
2016,8,21,12576,83,-11,161,,None,,,Plage,,
2016,8,22,12578,23,9,88,10,Axx,1,1,Alpha,,
2016,8,23,12579,-17,12,34,60,Dai,5,12,Beta,,
2016,8,23,12580,-60,-16,351,20,Hsx,1,1,Alpha,,
2016,8,23,12578,37,9,88,,None,,,Plage,,
2016,8,24,12578,49,9,87,10,Bxo,3,5,Beta,,
2016,8,24,12579,-4,12,34,90,Dao,6,11,Beta,,
2016,8,24,12580,-46,-17,352,20,Hsx,1,1,Alpha,,
2016,8,25,12578,62,9,87,20,Cro,5,3,Beta,,
2016,8,25,12579,8,11,33,80,Dao,5,9,Beta,,
2016,8,25,12580,-34,-18,351,20,Hsx,1,1,Alpha,,
2016,8,26,12579,21,12,32,40,Cao,4,4,Beta,,
2016,8,26,12580,-21,-18,350,40,Cso,6,2,Beta,,
2016,8,26,12581,-35,12,336,40,Cso,3,3,Beta,,
2016,8,26,12578,76,9,87,,None,,,Plage,,
2016,8,27,12579,37,12,35,10,Axx,2,3,Alpha,,
2016,8,27,12580,-9,-18,350,20,Hsx,1,2,Alpha,,
2016,8,27,12581,-22,12,337,80,Dao,6,9,Beta,,
2016,8,27,12578,90,9,89,,None,,,Plage,,
2016,8,28,12580,5,-18,350,20,Hsx,1,1,Alpha,,
2016,8,28,12581,-8,12,337,100,Cai,8,17,Beta,,
2016,8,28,12582,39,8,24,10,Bxo,3,4,Beta,,
2016,8,28,12579,47,11,32,,None,,,Plage,,
2016,8,29,12580,19,-18,351,20,Hrx,3,2,Alpha,,
2016,8,29,12581,5,12,337,110,Cao,9,10,Beta,,
2016,8,29,12582,51,8,23,40,Dao,5,8,Beta,,
2016,8,29,12583,51,13,23,30,Dao,3,4,Beta,,
2016,8,29,12579,61,11,33,,None,,,Plage,,
2016,8,30,12580,30,-18,349,30,Hrx,3,3,Alpha,,
2016,8,30,12581,19,12,338,130,Cso,10,8,Beta,,
2016,8,30,12582,67,8,26,60,Cso,8,6,Beta,,
2016,8,30,12583,66,13,25,130,Dao,6,10,Beta,,
2016,8,30,12579,75,11,34,,None,,,Plage,,
2016,8,31,12580,43,-17,349,30,Cao,4,8,Beta,,
2016,8,31,12581,34,11,340,90,Cao,8,9,Beta,,
2016,8,31,12582,83,9,29,50,Cso,1,1,Beta,,
2016,8,31,12583,80,14,26,120,Cao,8,6,Beta,,
2016,8,31,12579,89,11,35,,None,,,Plage,,
2016,9,1,12580,57,-16,349,60,Cao,5,6,Beta,,
2016,9,1,12581,48,11,340,90,Cso,8,9,Beta,,
2016,9,1,12583,94,14,26,120,Cao,8,6,Beta,,
2016,9,1,12584,-62,-6,230,75,Cao,6,7,Beta,,
2016,9,1,12585,-71,8,221,230,Csi,9,13,Beta,,
2016,9,2,12580,71,-16,350,60,Cao,5,3,Beta,,
2016,9,2,12581,64,12,343,130,Hsx,2,1,Alpha,,
2016,9,2,12584,-41,-8,238,10,Bxo,1,2,Beta,,
2016,9,2,12585,-56,7,223,520,Eai,11,8,Beta,,
2016,9,2,12586,3,8,282,10,Bxo,3,2,Beta,,
2016,9,3,12581,79,13,345,130,Hsx,2,1,Alpha,,
2016,9,3,12585,-43,6,223,460,Ekc,11,17,Beta-Gamma,,
2016,9,3,12586,17,5,283,30,Bxo,4,2,Beta,,
2016,9,3,12580,85,-16,351,,None,,,Plage,,
2016,9,3,12584,-27,-8,239,,None,,,Plage,,
2016,9,4,12581,92,13,345,90,Hsx,1,1,Alpha,,
2016,9,4,12585,-31,8,222,590,Ekc,11,14,Beta-Gamma,,
2016,9,4,12586,33,5,286,10,Hrx,1,1,Alpha,,
2016,9,4,12584,-13,-8,240,,None,,,Plage,,
2016,9,5,12585,-16,8,224,550,Ekc,12,25,Beta-Gamma,,
2016,9,5,12586,47,7,287,10,Bxo,2,2,Beta,,
2016,9,5,12587,-28,10,212,0,Axx,1,2,Alpha,,
2016,9,5,12584,1,-8,241,,None,,,Plage,,
2016,9,6,12585,-2,8,224,420,Eki,12,12,Beta,,
2016,9,6,12584,15,-8,241,,None,,,Plage,,
2016,9,6,12586,61,7,287,,None,,,Plage,,
2016,9,6,12587,-14,10,212,,None,,,Plage,,
2016,9,7,12585,11,7,224,400,Eki,13,10,Beta-Gamma,,
2016,9,7,12588,-8,12,205,10,Bxo,3,2,Beta,,
2016,9,7,12584,29,-8,242,,None,,,Plage,,
2016,9,7,12586,76,7,289,,None,,,Plage,,
2016,9,7,12587,0,10,213,,None,,,Plage,,
2016,9,8,12585,25,8,225,430,Eki,13,12,Beta-Gamma,,
2016,9,8,12586,89,7,289,10,Axx,2,2,Alpha,,
2016,9,8,12588,6,12,206,30,Dso,5,6,Beta,,
2016,9,8,12584,43,-8,243,,None,,,Plage,,
2016,9,8,12587,14,10,214,,None,,,Plage,,
2016,9,9,12585,37,8,224,380,Eko,12,12,Beta-Delta,,
2016,9,9,12588,19,12,206,10,Bxo,6,4,Beta,,
2016,9,9,12589,-14,14,173,10,Bxo,3,3,Beta,,
2016,9,9,12584,57,-8,244,,None,,,Plage,,
2016,9,9,12587,28,10,215,,None,,,Plage,,
2016,9,10,12585,50,9,224,380,Eko,11,13,Beta-Gamma,,
2016,9,10,12588,33,13,207,10,Axx,6,1,Alpha,,
2016,9,10,12589,1,15,175,30,Cro,4,7,Beta,,
2016,9,10,12590,20,8,193,10,Bxo,3,4,Beta,,
2016,9,10,12584,71,-8,245,,None,,,Plage,,
2016,9,10,12587,42,10,216,,None,,,Plage,,
2016,9,11,12585,64,8,224,340,Eko,12,9,Beta-Delta,,
2016,9,11,12588,51,11,210,10,Axx,0,1,Alpha,,
2016,9,11,12589,13,14,173,80,Dai,6,12,Beta,,
2016,9,11,12591,-18,5,142,20,Cro,5,4,Beta,,
2016,9,11,12584,85,-8,245,,None,,,Plage,,
2016,9,11,12587,56,10,216,,None,,,Plage,,
2016,9,11,12590,34,8,194,,None,,,Plage,,
2016,9,12,12585,78,8,225,240,Eso,11,7,Beta,,
2016,9,12,12588,65,11,212,5,Axx,0,1,Alpha,,
2016,9,12,12589,28,15,175,70,Dso,6,8,Beta,,
2016,9,12,12591,-3,5,144,25,Cro,6,7,Beta,,
2016,9,12,12587,70,10,217,,None,,,Plage,,
2016,9,12,12590,48,8,195,,None,,,Plage,,
2016,9,13,12585,92,8,226,220,Eao,11,7,Beta,,
2016,9,13,12589,42,15,176,50,Cso,6,6,Beta,,
2016,9,13,12590,62,8,196,10,Axx,1,1,Alpha,,
2016,9,13,12591,11,5,145,10,Bxo,3,3,Beta,,
2016,9,13,12587,84,10,218,,None,,,Plage,,
2016,9,13,12588,79,11,213,,None,,,Plage,,
2016,9,14,12589,54,14,175,20,Cso,6,2,Beta,,
2016,9,14,12591,24,4,145,40,Cso,7,5,Beta,,
2016,9,14,12588,88,11,210,,None,,,Plage,,
2016,9,14,12590,74,6,195,,None,,,Plage,,
2016,9,15,12589,71,12,178,20,Hsx,1,1,Alpha,,
2016,9,15,12591,39,4,147,10,Axx,2,3,Alpha,,
2016,9,15,12590,89,6,197,,None,,,Plage,,
2016,9,16,12592,-66,14,28,10,Bxo,4,2,Beta,,
2016,9,16,12589,86,13,180,,None,,,Plage,,
2016,9,16,12591,51,5,145,,None,,,Plage,,
2016,9,17,12592,-53,14,27,10,Bxo,2,3,Beta,,
2016,9,17,12591,66,5,147,,None,,,Plage,,
2016,9,18,12592,-39,14,29,10,Bxo,5,4,Beta,,
2016,9,18,12591,81,5,149,,None,,,Plage,,
2016,9,19,12592,-27,14,27,10,Bxo,6,5,Beta,,
2016,9,19,12593,-11,7,43,20,Cri,4,9,Beta,,
2016,9,19,12594,-11,12,43,10,Cro,3,3,Beta,,
2016,9,20,12592,-14,12,27,20,Cro,7,2,Beta,,
2016,9,20,12593,4,9,45,60,Dao,5,8,Beta,,
2016,9,20,12594,3,12,45,10,Axx,1,1,Alpha,,
2016,9,20,12595,57,11,98,10,Bxo,5,5,Beta,,
2016,9,21,12593,18,9,46,50,Cso,8,5,Beta,,
2016,9,21,12595,71,11,99,120,Dao,6,7,Beta,,
2016,9,21,12592,0,12,28,,None,,,Plage,,
2016,9,21,12594,17,12,45,,None,,,Plage,,
2016,9,22,12593,32,6,47,60,Dai,8,11,Beta,,
2016,9,22,12595,90,8,104,110,Dso,8,4,Beta,,
2016,9,22,12592,14,12,29,,None,,,Plage,,
2016,9,23,12593,45,8,47,70,Dao,9,7,Beta,,
2016,9,23,12596,58,5,60,30,Cao,4,3,Beta,,
2016,9,23,12592,28,12,30,,None,,,Plage,,
2016,9,24,12593,59,9,48,50,Eao,11,9,Beta,,
2016,9,24,12596,73,5,62,50,Cao,6,4,Beta,,
2016,9,24,12597,0,-13,349,30,Cao,5,6,Beta,,
2016,9,24,12592,42,12,31,,None,,,Plage,,
2016,9,25,12593,72,7,48,30,Cro,11,4,Beta,,
2016,9,25,12596,87,5,63,30,Hrx,1,1,Alpha,,
2016,9,25,12597,13,-13,349,120,Dsc,6,12,Beta-Gamma,,
2016,9,25,12592,56,12,32,,None,,,Plage,,
2016,9,26,12597,25,-13,347,60,Dao,8,8,Beta,,
2016,9,26,12592,70,12,32,,None,,,Plage,,
2016,9,26,12593,84,7,46,,None,,,Plage,,
2016,9,27,12597,40,-14,349,70,Dac,8,13,Beta-Gamma,,
2016,9,27,12592,84,12,33,,None,,,Plage,,
2016,9,28,12597,52,-14,348,110,Dao,9,9,Beta,,
2016,9,29,12597,66,-14,349,100,Dao,10,10,Beta,,
2016,9,30,12597,80,-14,350,100,Cao,10,7,Beta,,
2016,10,1,12597,91,-14,347,60,Hsx,7,2,Alpha,,
2016,10,3,12598,-58,12,172,10,Bxo,3,3,Beta,,
2016,10,4,12598,-44,13,173,120,Cao,7,10,Beta,,
2016,10,4,12599,-71,-12,146,200,Hax,4,2,Alpha,,
2016,10,5,12598,-30,13,174,80,Cao,8,8,Beta,,
2016,10,5,12599,-59,-15,145,400,Cho,7,5,Beta,,
2016,10,6,12598,-16,13,174,80,Dai,7,12,Beta,,
2016,10,6,12599,-46,-14,144,460,Cko,12,6,Beta,,
2016,10,7,12598,-3,13,174,90,Dsi,7,20,Beta,,
2016,10,7,12599,-31,-15,146,410,Hkx,3,4,Alpha,,
2016,10,7,12600,-72,11,105,60,Hsx,2,1,Alpha,,
2016,10,8,12598,10,14,174,140,Dai,9,15,Beta,,
2016,10,8,12599,-18,-15,146,370,Hkx,4,4,Alpha,,
2016,10,8,12600,-60,11,104,60,Hsx,2,1,Alpha,,
2016,10,9,12598,24,13,175,110,Dai,9,17,Beta,,
2016,10,9,12599,-6,-15,145,400,Cko,8,12,Beta,,
2016,10,9,12600,-47,12,104,90,Cso,2,3,Beta,,
2016,10,10,12598,38,14,176,120,Cai,8,15,Beta,,
2016,10,10,12599,10,-15,146,400,Cko,12,10,Beta,,
2016,10,10,12600,-33,13,105,110,Cso,4,3,Beta,,
2016,10,11,12598,51,15,175,90,Cai,8,11,Beta,,
2016,10,11,12599,21,-15,145,250,Cko,10,9,Beta,,
2016,10,11,12600,-19,11,105,80,Hsx,2,1,Alpha,,
2016,10,11,12601,57,6,181,20,Cro,3,3,Beta,,
2016,10,12,12598,64,15,174,20,Bxo,9,5,Beta,,
2016,10,12,12599,32,-15,142,270,Cko,11,6,Beta,,
2016,10,12,12600,-6,11,104,100,Hsx,4,1,Alpha,,
2016,10,12,12601,71,6,181,10,Bxo,3,4,Beta,,
2016,10,13,12599,49,-14,147,190,Dao,4,5,Beta,,
2016,10,13,12600,7,11,104,100,Hsx,2,1,Alpha,,
2016,10,13,12602,-57,6,41,10,Bxo,7,4,Beta,,
2016,10,13,12598,78,15,176,,None,,,Plage,,
2016,10,13,12601,86,6,184,,None,,,Plage,,
2016,10,14,12599,60,-15,145,140,Dao,4,5,Beta,,
2016,10,14,12600,20,11,105,90,Hsx,2,1,Alpha,,
2016,10,14,12602,-45,7,40,40,Cso,10,5,Beta,,
2016,10,15,12599,74,-15,146,120,Dao,4,3,Beta,,
2016,10,15,12600,34,11,106,90,Hsx,2,1,Alpha,,
2016,10,15,12602,-29,6,43,50,Cso,5,4,Beta,,
2016,10,16,12599,88,-15,146,60,Hax,3,1,Alpha,,
2016,10,16,12600,48,11,106,90,Hsx,2,1,Alpha,,
2016,10,16,12602,-15,6,43,40,Cao,5,3,Beta,,
2016,10,17,12600,61,11,106,90,Hsx,2,1,Alpha,,
2016,10,17,12602,-2,6,43,40,Cao,9,3,Beta,,
2016,10,18,12600,73,13,105,50,Hsx,2,1,Alpha,,
2016,10,18,12602,11,6,43,30,Cao,5,2,Beta,,
2016,10,19,12600,89,12,107,80,Hsx,3,1,Alpha,,
2016,10,19,12602,27,7,45,40,Cao,7,3,Beta,,
2016,10,20,12602,40,6,46,70,Dao,7,10,Beta,,
2016,10,20,12603,-31,13,335,10,Axx,1,1,Alpha,,
2016,10,21,12602,53,6,46,50,Cao,7,6,Beta,,
2016,10,21,12603,-18,13,335,,None,,,Plage,,
2016,10,22,12602,67,6,46,40,Cao,7,4,Beta,,
2016,10,22,12603,-4,13,335,10,Bxo,5,5,Beta,,
2016,10,23,12602,80,6,46,10,Axx,3,2,Alpha,,
2016,10,23,12603,9,13,335,30,Cro,5,5,Beta,,
2016,10,24,12603,22,13,335,20,Cro,5,4,Beta,,
2016,10,25,12603,37,13,337,20,Cro,7,3,Beta,,
2016,10,26,12603,53,13,340,70,Dai,8,7,Beta,,
2016,10,27,12603,67,13,340,80,Dao,8,5,Beta,,
2016,10,28,12603,81,13,341,60,Dao,8,2,Beta,,
2016,10,29,12604,9,6,256,10,Bxo,5,4,Beta,,
2016,10,30,12604,27,7,261,10,Bxo,7,6,Beta,,
2016,10,31,12604,41,7,262,10,Bxo,1,2,Beta,,
2016,11,1,12605,-16,7,191,30,Cro,3,2,Beta,,
2016,11,1,12604,54,7,261,,None,,,Plage,,
